wkt_geom,OBJECTID,Id,Komm,Ip,X_WERT,Y_WERT,Typ,Brgwl,Iz,Nbr,Rbr,Ski,Hz,Hbr,Qbr,Brkenn
Point (2533784.27999999979510903 5658460.03000000026077032),51204,0,,54606,2533784.28,5658460.03,M,xx0987654321,29,1,0.3,1,0,0,-0.123,WS1764
Point (2533784.27999999979510903 5658460.03000000026077032),51205,0,,54606,2533784.28,5658460.03,M,xx0987654321,30,1,0.3,1,0,0,-0.062,WS1764
Point (2533784.27999999979510903 5658460.03000000026077032),51206,0,,54606,2533784.28,5658460.03,M,xx0987654321,31,1,0.3,1,0,0,-0.022,WS1764
Point (2533784.27999999979510903 5658460.03000000026077032),51207,0,,54606,2533784.28,5658460.03,M,xx0987654321,32,1,0.3,1,0,0,-0.012,WS1764
Point (2533784.27999999979510903 5658460.03000000026077032),51208,0,,54606,2533784.28,5658460.03,M,xx0987654321,33,0,0.3,1,0,0,0,WS1764
Point (2533803.89999999990686774 5658623.80999999959021807),51209,0,,54613,2533803.9,5658623.81,M,xx0987654321,28,1,0.4,1,0,0,-0.229,WS1763
Point (2533803.89999999990686774 5658623.80999999959021807),51210,0,,54613,2533803.9,5658623.81,M,xx0987654321,29,1,0.4,1,0,0,-0.179,WS1763
Point (2533803.89999999990686774 5658623.80999999959021807),51211,0,,54613,2533803.9,5658623.81,M,xx0987654321,30,1,0.4,1,0,0,-0.076,WS1763
Point (2533803.89999999990686774 5658623.80999999959021807),51212,0,,54613,2533803.9,5658623.81,M,xx0987654321,31,1,0.4,1,0,0,-0.06,WS1763
Point (2533803.89999999990686774 5658623.80999999959021807),51213,0,,54613,2533803.9,5658623.81,M,xx0987654321,32,1,0.4,1,0,0,-0.019,WS1763
Point (2533803.89999999990686774 5658623.80999999959021807),51214,0,,54613,2533803.9,5658623.81,M,xx0987654321,33,1,0.4,1,0,0,-0.003,WS1763
Point (2533803.89999999990686774 5658623.80999999959021807),51215,0,,54613,2533803.9,5658623.81,M,xx0987654321,34,0,0.4,1,0,0,0,WS1763
Point (2533819.14999999990686774 5658815.58999999985098839),51216,0,,54619,2533819.15,5658815.59,M,x10xxxxxxxxx,32,1,0.4,1,0,0,-0.074,WS3144
Point (2533819.14999999990686774 5658815.58999999985098839),51217,0,,54619,2533819.15,5658815.59,M,x10xxxxxxxxx,33,1,0.4,1,0,0,-0.099,WS3144
Point (2533819.14999999990686774 5658815.58999999985098839),51218,0,,54619,2533819.15,5658815.59,M,x10xxxxxxxxx,34,1,0.4,1,0,0,-0.017,WS3144
Point (2533819.14999999990686774 5658815.58999999985098839),51219,0,,54619,2533819.15,5658815.59,M,x10xxxxxxxxx,35,0,0.4,1,0,0,0,WS3144
Point (2533825.9599999999627471 5658404.42999999970197678),51220,0,,54621,2533825.96,5658404.43,M,xx0987654321,25,1,0.4,1,0,0,-0.117,WS1656
Point (2533825.9599999999627471 5658404.42999999970197678),51221,0,,54621,2533825.96,5658404.43,M,xx0987654321,26,1,0.4,1,0,0,-0.347,WS1656
Point (2533825.9599999999627471 5658404.42999999970197678),51222,0,,54621,2533825.96,5658404.43,M,xx0987654321,27,1,0.4,1,0,0,-0.246,WS1656
Point (2533825.9599999999627471 5658404.42999999970197678),51223,0,,54621,2533825.96,5658404.43,M,xx0987654321,28,1,0.4,1,0,0,-0.184,WS1656
Point (2533825.9599999999627471 5658404.42999999970197678),51224,0,,54621,2533825.96,5658404.43,M,xx0987654321,29,1,0.4,1,0,0,-0.116,WS1656
Point (2533825.9599999999627471 5658404.42999999970197678),51225,0,,54621,2533825.96,5658404.43,M,xx0987654321,30,1,0.4,1,0,0,-0.05,WS1656
Point (2533825.9599999999627471 5658404.42999999970197678),51226,0,,54621,2533825.96,5658404.43,M,xx0987654321,31,1,0.4,1,0,0,-0.029,WS1656
Point (2533825.9599999999627471 5658404.42999999970197678),51227,0,,54621,2533825.96,5658404.43,M,xx0987654321,32,1,0.4,1,0,0,-0.007,WS1656
Point (2533825.9599999999627471 5658404.42999999970197678),51228,0,,54621,2533825.96,5658404.43,M,xx0987654321,33,0,0.4,1,0,0,0,WS1656
Point (2533859.27999999979510903 5658948.16000000014901161),51229,0,,54629,2533859.28,5658948.16,M,xx0987654321,32,1,0.29,1,0,0,-0.165,WS3076
Point (2533859.27999999979510903 5658948.16000000014901161),51230,0,,54629,2533859.28,5658948.16,M,xx0987654321,33,1,0.29,1,0,0,-0.079,WS3076
Point (2533859.27999999979510903 5658948.16000000014901161),51231,0,,54629,2533859.28,5658948.16,M,xx0987654321,34,1,0.29,1,0,0,-0.029,WS3076
Point (2533859.27999999979510903 5658948.16000000014901161),51232,0,,54629,2533859.28,5658948.16,M,xx0987654321,35,1,0.29,1,0,0,-0.014,WS3076
Point (2533859.27999999979510903 5658948.16000000014901161),51233,0,,54629,2533859.28,5658948.16,M,xx0987654321,36,0,0.29,1,0,0,0,WS3076
Point (2533881.35999999986961484 5658014.66000000014901161),51234,0,,54639,2533881.36,5658014.66,M,xx0987654321,24,1,0.3,1,0,0,-0.065,WS1580
Point (2533881.35999999986961484 5658014.66000000014901161),51235,0,,54639,2533881.36,5658014.66,M,xx0987654321,25,1,0.3,1,0,0,-0.201,WS1580
Point (2533881.35999999986961484 5658014.66000000014901161),51236,0,,54639,2533881.36,5658014.66,M,xx0987654321,26,1,0.3,1,0,0,-0.116,WS1580
Point (2533881.35999999986961484 5658014.66000000014901161),51237,0,,54639,2533881.36,5658014.66,M,xx0987654321,27,1,0.3,1,0,0,-0.066,WS1580
Point (2533881.35999999986961484 5658014.66000000014901161),51238,0,,54639,2533881.36,5658014.66,M,xx0987654321,28,1,0.3,1,0,0,-0.049,WS1580
Point (2533881.35999999986961484 5658014.66000000014901161),51239,0,,54639,2533881.36,5658014.66,M,xx0987654321,29,1,0.3,1,0,0,-0.037,WS1580
Point (2533881.35999999986961484 5658014.66000000014901161),51240,0,,54639,2533881.36,5658014.66,M,xx0987654321,30,1,0.3,1,0,0,-0.025,WS1580
Point (2533881.35999999986961484 5658014.66000000014901161),51241,0,,54639,2533881.36,5658014.66,M,xx0987654321,31,1,0.3,1,0,0,-0.005,WS1580
Point (2533881.35999999986961484 5658014.66000000014901161),51242,0,,54639,2533881.36,5658014.66,M,xx0987654321,32,1,0.3,1,0,0,-0.005,WS1580
Point (2533881.35999999986961484 5658014.66000000014901161),51243,0,,54639,2533881.36,5658014.66,M,xx0987654321,33,1,0.3,1,0,0,-0.001,WS1580
Point (2533881.35999999986961484 5658014.66000000014901161),51244,0,,54639,2533881.36,5658014.66,M,xx0987654321,34,0,0.3,1,0,0,0,WS1580
Point (2533904.7099999999627471 5658381.71999999973922968),51245,0,,54646,2533904.71,5658381.72,M,xx0987654321,26,1,0.4,1,0,0,-0.278,WS1700
Point (2533904.7099999999627471 5658381.71999999973922968),51246,0,,54646,2533904.71,5658381.72,M,xx0987654321,27,1,0.4,1,0,0,-0.165,WS1700
Point (2533904.7099999999627471 5658381.71999999973922968),51247,0,,54646,2533904.71,5658381.72,M,xx0987654321,28,1,0.4,1,0,0,-0.089,WS1700
Point (2533904.7099999999627471 5658381.71999999973922968),51248,0,,54646,2533904.71,5658381.72,M,xx0987654321,29,1,0.4,1,0,0,-0.083,WS1700
Point (2533904.7099999999627471 5658381.71999999973922968),51249,0,,54646,2533904.71,5658381.72,M,xx0987654321,30,1,0.4,1,0,0,-0.035,WS1700
Point (2533904.7099999999627471 5658381.71999999973922968),51250,0,,54646,2533904.71,5658381.72,M,xx0987654321,31,1,0.4,1,0,0,-0.033,WS1700
Point (2533904.7099999999627471 5658381.71999999973922968),51251,0,,54646,2533904.71,5658381.72,M,xx0987654321,32,1,0.4,1,0,0,-0.025,WS1700
Point (2533904.7099999999627471 5658381.71999999973922968),51252,0,,54646,2533904.71,5658381.72,M,xx0987654321,33,0,0.4,1,0,0,0,WS1700
Point (2533906.33999999985098839 5658973.28000000026077032),51253,0,,54647,2533906.34,5658973.28,M,xx0987654321,31,1,0.4,1,0,0,-0.243,WS1784
Point (2533906.33999999985098839 5658973.28000000026077032),51254,0,,54647,2533906.34,5658973.28,M,xx0987654321,32,1,0.4,1,0,0,-0.27,WS1784
Point (2533906.33999999985098839 5658973.28000000026077032),51255,0,,54647,2533906.34,5658973.28,M,xx0987654321,33,1,0.4,1,0,0,-0.076,WS1784
Point (2533906.33999999985098839 5658973.28000000026077032),51256,0,,54647,2533906.34,5658973.28,M,xx0987654321,34,1,0.4,1,0,0,-0.045,WS1784
Point (2533906.33999999985098839 5658973.28000000026077032),51257,0,,54647,2533906.34,5658973.28,M,xx0987654321,35,1,0.4,1,0,0,-0.013,WS1784
Point (2533906.33999999985098839 5658973.28000000026077032),51258,0,,54647,2533906.34,5658973.28,M,xx0987654321,36,0,0.4,1,0,0,0,WS1784
Point (2533913.43999999994412065 5658681.25),51259,0,,54648,2533913.44,5658681.25,M,xx0987654321,28,1,0.4,1,0,0,-0.212,WS1710
Point (2533913.43999999994412065 5658681.25),51260,0,,54648,2533913.44,5658681.25,M,xx0987654321,29,1,0.4,1,0,0,-0.267,WS1710
Point (2533913.43999999994412065 5658681.25),51261,0,,54648,2533913.44,5658681.25,M,xx0987654321,30,1,0.4,1,0,0,-0.149,WS1710
Point (2533913.43999999994412065 5658681.25),51262,0,,54648,2533913.44,5658681.25,M,xx0987654321,31,1,0.4,1,0,0,-0.117,WS1710
Point (2533913.43999999994412065 5658681.25),51263,0,,54648,2533913.44,5658681.25,M,xx0987654321,32,1,0.4,1,0,0,-0.041,WS1710
Point (2533913.43999999994412065 5658681.25),51264,0,,54648,2533913.44,5658681.25,M,xx0987654321,33,1,0.4,1,0,0,-0.014,WS1710
Point (2533913.43999999994412065 5658681.25),51265,0,,54648,2533913.44,5658681.25,M,xx0987654321,34,1,0.4,1,0,0,-0.008,WS1710
Point (2533913.43999999994412065 5658681.25),51266,0,,54648,2533913.44,5658681.25,M,xx0987654321,35,0,0.4,1,0,0,0,WS1710
Point (2533930.62000000011175871 5658749.53000000026077032),51267,0,,54653,2533930.62,5658749.53,M,xx0987654321,32,1,0.29,1,0,0,-0.075,WS3145
Point (2533930.62000000011175871 5658749.53000000026077032),51268,0,,54653,2533930.62,5658749.53,M,xx0987654321,33,1,0.29,1,0,0,-0.086,WS3145
Point (2533930.62000000011175871 5658749.53000000026077032),51269,0,,54653,2533930.62,5658749.53,M,xx0987654321,34,1,0.29,1,0,0,-0.018,WS3145
Point (2533930.62000000011175871 5658749.53000000026077032),51270,0,,54653,2533930.62,5658749.53,M,xx0987654321,35,0,0.29,1,0,0,0,WS3145
Point (2533953.14000000013038516 5658334.78000000026077032),51271,0,,54658,2533953.14,5658334.78,M,xx0987654321,26,1,0.4,1,0,0,-0.241,WS1701
Point (2533953.14000000013038516 5658334.78000000026077032),51272,0,,54658,2533953.14,5658334.78,M,xx0987654321,27,1,0.4,1,0,0,-0.149,WS1701
Point (2533953.14000000013038516 5658334.78000000026077032),51273,0,,54658,2533953.14,5658334.78,M,xx0987654321,28,1,0.4,1,0,0,-0.108,WS1701
Point (2533953.14000000013038516 5658334.78000000026077032),51274,0,,54658,2533953.14,5658334.78,M,xx0987654321,29,1,0.4,1,0,0,-0.074,WS1701
Point (2533953.14000000013038516 5658334.78000000026077032),51275,0,,54658,2533953.14,5658334.78,M,xx0987654321,30,1,0.4,1,0,0,-0.032,WS1701
Point (2533953.14000000013038516 5658334.78000000026077032),51276,0,,54658,2533953.14,5658334.78,M,xx0987654321,31,1,0.4,1,0,0,-0.012,WS1701
Point (2533953.14000000013038516 5658334.78000000026077032),51277,0,,54658,2533953.14,5658334.78,M,xx0987654321,32,0,0.4,1,0,0,0,WS1701
Point (2533977.5 5658572.90000000037252903),51278,0,,54664,2533977.5,5658572.9,M,xx0987654321,25,1,0.4,1,0,0,-0.091,WS1655
Point (2533977.5 5658572.90000000037252903),51279,0,,54664,2533977.5,5658572.9,M,xx0987654321,26,1,0.4,1,0,0,-0.28,WS1655
Point (2533977.5 5658572.90000000037252903),51280,0,,54664,2533977.5,5658572.9,M,xx0987654321,27,1,0.4,1,0,0,-0.208,WS1655
Point (2533977.5 5658572.90000000037252903),51281,0,,54664,2533977.5,5658572.9,M,xx0987654321,28,1,0.4,1,0,0,-0.154,WS1655
Point (2533977.5 5658572.90000000037252903),51282,0,,54664,2533977.5,5658572.9,M,xx0987654321,29,1,0.4,1,0,0,-0.075,WS1655
Point (2533977.5 5658572.90000000037252903),51283,0,,54664,2533977.5,5658572.9,M,xx0987654321,30,1,0.4,1,0,0,-0.049,WS1655
Point (2533977.5 5658572.90000000037252903),51284,0,,54664,2533977.5,5658572.9,M,xx0987654321,31,1,0.4,1,0,0,-0.041,WS1655
Point (2533977.5 5658572.90000000037252903),51285,0,,54664,2533977.5,5658572.9,M,xx0987654321,32,1,0.4,1,0,0,-0.012,WS1655
Point (2533977.5 5658572.90000000037252903),51286,0,,54664,2533977.5,5658572.9,M,xx0987654321,33,1,0.4,1,0,0,-0.01,WS1655
Point (2533977.5 5658572.90000000037252903),51287,0,,54664,2533977.5,5658572.9,M,xx0987654321,34,1,0.4,1,0,0,-0.003,WS1655
Point (2533977.5 5658572.90000000037252903),51288,0,,54664,2533977.5,5658572.9,M,xx0987654321,35,0,0.4,1,0,0,0,WS1655
Point (2533985.58999999985098839 5658074.48000000044703484),51289,0,,54665,2533985.59,5658074.48,M,xx0987654321,22,1,0.4,1,0,0,-0.269,WS1465
Point (2533985.58999999985098839 5658074.48000000044703484),51290,0,,54665,2533985.59,5658074.48,M,xx0987654321,23,1,0.4,1,0,0,-0.417,WS1465
Point (2533985.58999999985098839 5658074.48000000044703484),51291,0,,54665,2533985.59,5658074.48,M,xx0987654321,24,1,0.4,1,0,0,-0.36,WS1465
Point (2533985.58999999985098839 5658074.48000000044703484),51292,0,,54665,2533985.59,5658074.48,M,xx0987654321,25,1,0.4,1,0,0,-0.19,WS1465
Point (2533985.58999999985098839 5658074.48000000044703484),51293,0,,54665,2533985.59,5658074.48,M,xx0987654321,26,1,0.4,1,0,0,-0.158,WS1465
Point (2533985.58999999985098839 5658074.48000000044703484),51294,0,,54665,2533985.59,5658074.48,M,xx0987654321,27,1,0.4,1,0,0,-0.09,WS1465
Point (2533985.58999999985098839 5658074.48000000044703484),51295,0,,54665,2533985.59,5658074.48,M,xx0987654321,28,1,0.4,1,0,0,-0.051,WS1465
Point (2533985.58999999985098839 5658074.48000000044703484),51296,0,,54665,2533985.59,5658074.48,M,xx0987654321,29,1,0.4,1,0,0,-0.028,WS1465
Point (2533985.58999999985098839 5658074.48000000044703484),51297,0,,54665,2533985.59,5658074.48,M,xx0987654321,30,1,0.4,1,0,0,-0.02,WS1465
Point (2533985.58999999985098839 5658074.48000000044703484),51298,0,,54665,2533985.59,5658074.48,M,xx0987654321,31,1,0.4,1,0,0,-0.003,WS1465
Point (2533985.58999999985098839 5658074.48000000044703484),51299,0,,54665,2533985.59,5658074.48,M,xx0987654321,32,0,0.4,1,0,0,0,WS1465
Point (2533998.81999999983236194 5658736.67999999970197678),51300,0,,54671,2533998.82,5658736.68,M,xx0987654321,26,1,0.4,1,0,0,-0.105,WS1711
Point (2533998.81999999983236194 5658736.67999999970197678),51301,0,,54671,2533998.82,5658736.68,M,xx0987654321,27,1,0.4,1,0,0,-0.593,WS1711
Point (2533998.81999999983236194 5658736.67999999970197678),51302,0,,54671,2533998.82,5658736.68,M,xx0987654321,28,1,0.4,1,0,0,-0.529,WS1711
Point (2533998.81999999983236194 5658736.67999999970197678),51303,0,,54671,2533998.82,5658736.68,M,xx0987654321,29,1,0.4,1,0,0,-0.431,WS1711
Point (2533998.81999999983236194 5658736.67999999970197678),51304,0,,54671,2533998.82,5658736.68,M,xx0987654321,30,1,0.4,1,0,0,-0.309,WS1711
Point (2533998.81999999983236194 5658736.67999999970197678),51305,0,,54671,2533998.82,5658736.68,M,xx0987654321,31,1,0.4,1,0,0,-0.206,WS1711
Point (2533998.81999999983236194 5658736.67999999970197678),51306,0,,54671,2533998.82,5658736.68,M,xx0987654321,32,1,0.4,1,0,0,-0.112,WS1711
Point (2533998.81999999983236194 5658736.67999999970197678),51307,0,,54671,2533998.82,5658736.68,M,xx0987654321,33,1,0.4,1,0,0,-0.013,WS1711
Point (2533998.81999999983236194 5658736.67999999970197678),51308,0,,54671,2533998.82,5658736.68,M,xx0987654321,34,1,0.4,1,0,0,-0.025,WS1711
Point (2533998.81999999983236194 5658736.67999999970197678),51309,0,,54671,2533998.82,5658736.68,M,xx0987654321,35,0,0.4,1,0,0,0,WS1711
Point (2534000.43999999994412065 5658871.05999999959021807),51310,0,,54676,2534000.44,5658871.06,M,xx0987654321,32,1,0.29,1,0,0,-0.038,WS3146
Point (2534000.43999999994412065 5658871.05999999959021807),51311,0,,54676,2534000.44,5658871.06,M,xx0987654321,33,1,0.29,1,0,0,-0.091,WS3146
Point (2534000.43999999994412065 5658871.05999999959021807),51312,0,,54676,2534000.44,5658871.06,M,xx0987654321,34,1,0.29,1,0,0,-0.041,WS3146
Point (2534000.43999999994412065 5658871.05999999959021807),51313,0,,54676,2534000.44,5658871.06,M,xx0987654321,35,1,0.29,1,0,0,-0.014,WS3146
Point (2534000.43999999994412065 5658871.05999999959021807),51314,0,,54676,2534000.44,5658871.06,M,xx0987654321,36,0,0.29,1,0,0,0,WS3146
Point (2534024.49000000022351742 5658170.13999999966472387),51315,0,,54680,2534024.49,5658170.14,M,xx0987654321,24,1,0.3,1,0,0,-0.051,WS1579
Point (2534024.49000000022351742 5658170.13999999966472387),51316,0,,54680,2534024.49,5658170.14,M,xx0987654321,25,1,0.3,1,0,0,-0.235,WS1579
Point (2534024.49000000022351742 5658170.13999999966472387),51317,0,,54680,2534024.49,5658170.14,M,xx0987654321,26,1,0.3,1,0,0,-0.065,WS1579
Point (2534024.49000000022351742 5658170.13999999966472387),51318,0,,54680,2534024.49,5658170.14,M,xx0987654321,27,1,0.3,1,0,0,-0.04,WS1579
Point (2534024.49000000022351742 5658170.13999999966472387),51319,0,,54680,2534024.49,5658170.14,M,xx0987654321,28,1,0.3,1,0,0,-0.035,WS1579
Point (2534024.49000000022351742 5658170.13999999966472387),51320,0,,54680,2534024.49,5658170.14,M,xx0987654321,29,1,0.3,1,0,0,-0.012,WS1579
Point (2534024.49000000022351742 5658170.13999999966472387),51321,0,,54680,2534024.49,5658170.14,M,xx0987654321,30,1,0.3,1,0,0,-0.002,WS1579
Point (2534024.49000000022351742 5658170.13999999966472387),51322,0,,54680,2534024.49,5658170.14,M,xx0987654321,31,0,0.3,1,0,0,0,WS1579
Point (2534038.79999999981373549 5658836.0400000000372529),51323,0,,54683,2534038.8,5658836.04,M,xx0987654321,32,1,0.3,1,0,0,-0.115,WS3086
Point (2534038.79999999981373549 5658836.0400000000372529),51324,0,,54683,2534038.8,5658836.04,M,xx0987654321,33,1,0.3,1,0,0,-0.1,WS3086
Point (2534038.79999999981373549 5658836.0400000000372529),51325,0,,54683,2534038.8,5658836.04,M,xx0987654321,34,0,0.3,1,0,0,0,WS3086
Point (2534038.95000000018626451 5658643.08999999985098839),51326,0,,54684,2534038.95,5658643.09,M,xx0987654321,30,1,0.4,1,0,0,-0.171,WS1860
Point (2534038.95000000018626451 5658643.08999999985098839),51327,0,,54684,2534038.95,5658643.09,M,xx0987654321,31,1,0.4,1,0,0,-0.194,WS1860
Point (2534038.95000000018626451 5658643.08999999985098839),51328,0,,54684,2534038.95,5658643.09,M,xx0987654321,32,1,0.4,1,0,0,-0.129,WS1860
Point (2534038.95000000018626451 5658643.08999999985098839),51329,0,,54684,2534038.95,5658643.09,M,xx0987654321,33,1,0.4,1,0,0,-0.053,WS1860
Point (2534038.95000000018626451 5658643.08999999985098839),51330,0,,54684,2534038.95,5658643.09,M,xx0987654321,34,1,0.4,1,0,0,-0.058,WS1860
Point (2534038.95000000018626451 5658643.08999999985098839),51331,0,,54684,2534038.95,5658643.09,M,xx0987654321,35,0,0.4,1,0,0,0,WS1860
Point (2534054.31000000005587935 5658270.33999999985098839),51332,0,,54686,2534054.31,5658270.34,M,xx0987654321,24,1,0.3,1,0,0,-0.067,WS1578
Point (2534054.31000000005587935 5658270.33999999985098839),51333,0,,54686,2534054.31,5658270.34,M,xx0987654321,25,1,0.3,1,0,0,-0.121,WS1578
Point (2534054.31000000005587935 5658270.33999999985098839),51334,0,,54686,2534054.31,5658270.34,M,xx0987654321,26,1,0.3,1,0,0,-0.034,WS1578
Point (2534054.31000000005587935 5658270.33999999985098839),51335,0,,54686,2534054.31,5658270.34,M,xx0987654321,27,1,0.3,1,0,0,-0.017,WS1578
Point (2534054.31000000005587935 5658270.33999999985098839),51336,0,,54686,2534054.31,5658270.34,M,xx0987654321,28,1,0.3,1,0,0,-0.01,WS1578
Point (2534054.31000000005587935 5658270.33999999985098839),51337,0,,54686,2534054.31,5658270.34,M,xx0987654321,29,1,0.3,1,0,0,-0.003,WS1578
Point (2534054.31000000005587935 5658270.33999999985098839),51338,0,,54686,2534054.31,5658270.34,M,xx0987654321,30,0,0.3,1,0,0,0,WS1578
Point (2534091.18999999994412065 5658700.50999999977648258),51339,0,,54695,2534091.19,5658700.51,M,xx0987654321,25,1,0.4,1,0,0,-0.044,WS1654
Point (2534091.18999999994412065 5658700.50999999977648258),51340,0,,54695,2534091.19,5658700.51,M,xx0987654321,26,1,0.4,1,0,0,-0.531,WS1654
Point (2534091.18999999994412065 5658700.50999999977648258),51341,0,,54695,2534091.19,5658700.51,M,xx0987654321,27,1,0.4,1,0,0,-0.321,WS1654
Point (2534091.18999999994412065 5658700.50999999977648258),51342,0,,54695,2534091.19,5658700.51,M,xx0987654321,28,1,0.4,1,0,0,-0.326,WS1654
Point (2534091.18999999994412065 5658700.50999999977648258),51343,0,,54695,2534091.19,5658700.51,M,xx0987654321,29,1,0.4,1,0,0,-0.253,WS1654
Point (2534091.18999999994412065 5658700.50999999977648258),51344,0,,54695,2534091.19,5658700.51,M,xx0987654321,30,1,0.4,1,0,0,-0.188,WS1654
Point (2534091.18999999994412065 5658700.50999999977648258),51345,0,,54695,2534091.19,5658700.51,M,xx0987654321,31,1,0.4,1,0,0,-0.138,WS1654
Point (2534091.18999999994412065 5658700.50999999977648258),51346,0,,54695,2534091.19,5658700.51,M,xx0987654321,32,1,0.4,1,0,0,-0.046,WS1654
Point (2534091.18999999994412065 5658700.50999999977648258),51347,0,,54695,2534091.19,5658700.51,M,xx0987654321,33,1,0.4,1,0,0,-0.018,WS1654
Point (2534091.18999999994412065 5658700.50999999977648258),51348,0,,54695,2534091.19,5658700.51,M,xx0987654321,34,1,0.4,1,0,0,-0.007,WS1654
Point (2534091.18999999994412065 5658700.50999999977648258),51349,0,,54695,2534091.19,5658700.51,M,xx0987654321,35,0,0.4,1,0,0,0,WS1654
Point (2534102.0400000000372529 5658101.12999999988824129),51350,0,,54697,2534102.04,5658101.13,M,xx0987654321,24,1,0.3,1,0,0,-0.064,WS1600
Point (2534102.0400000000372529 5658101.12999999988824129),51351,0,,54697,2534102.04,5658101.13,M,xx0987654321,25,1,0.3,1,0,0,-0.282,WS1600
